date,new_cases,new_deaths,cumulative_cases,cumulative_deaths
2020-01-01,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0
2020-01-04,3.0,0.0,3.0,0.0
2020-01-05,0.0,3.0,2.0,3.0
2020-01-06,3.0,0.0,5.0,3.0
2020-01-07,0.0,0.0,5.0,3.0
2020-01-08,1.0,0.0,6.0,3.0
2020-01-09,0.0,0.0,6.0,3.0
2020-01-10,0.0,0.0,6.0,3.0
2020-01-11,0.0,0.0,6.0,3.0
2020-01-12,41.0,1.0,47.0,4.0
2020-01-13,1.0,0.0,48.0,4.0
2020-01-14,1.0,0.0,49.0,4.0
2020-01-15,0.0,0.0,49.0,4.0
2020-01-16,0.0,0.0,49.0,4.0
2020-01-17,5.0,1.0,54.0,5.0
2020-01-18,0.0,0.0,54.0,5.0
2020-01-19,79.0,1.0,133.0,6.0
2020-01-20,78.0,1.0,211.0,7.0
2020-01-21,93.0,2.0,304.0,9.0
2020-01-22,147.0,11.0,451.0,20.0
2020-01-23,135.0,1.0,586.0,21.0
2020-01-24,263.0,8.0,849.0,29.0
2020-01-25,473.0,16.0,1322.0,45.0
2020-01-26,706.0,17.0,2028.0,62.0
2020-01-27,778.0,26.0,2806.0,88.0
2020-01-28,1787.0,49.0,4593.0,137.0
2020-01-29,1469.0,2.0,6062.0,139.0
2020-01-30,1758.0,38.0,7820.0,177.0
2020-01-31,2002.0,42.0,9822.0,219.0
2020-02-01,2118.0,47.0,11940.0,266.0
2020-02-02,2618.0,106.0,14558.0,372.0
2020-02-03,2836.0,64.0,17394.0,436.0
2020-02-04,3243.0,67.0,20637.0,503.0
2020-02-05,3942.0,72.0,24579.0,575.0
2020-02-06,3712.0,70.0,28291.0,645.0
2020-02-07,3159.0,85.0,31446.0,730.0
2020-02-08,3401.0,87.0,34847.0,817.0
2020-02-09,2699.0,100.0,37546.0,917.0
2020-02-10,2993.0,107.0,40539.0,1024.0
2020-02-11,2479.0,100.0,43018.0,1124.0
2020-02-12,2030.0,5.0,45048.0,1129.0
2020-02-13,15168.0,253.0,60216.0,1382.0
2020-02-14,4068.0,152.0,64284.0,1534.0
2020-02-15,2664.0,142.0,66948.0,1676.0
2020-02-16,2040.0,105.0,68988.0,1781.0
2020-02-17,2063.0,98.0,71051.0,1879.0
2020-02-18,1904.0,139.0,72955.0,2018.0
2020-02-19,1799.0,113.0,74754.0,2131.0
2020-02-20,424.0,125.0,75178.0,2256.0
2020-02-21,994.0,0.0,76172.0,2256.0
2020-02-22,1068.0,209.0,77240.0,2465.0
2020-02-23,990.0,6.0,78230.0,2471.0
2020-02-24,516.0,159.0,78746.0,2630.0
2020-02-25,798.0,79.0,79544.0,2709.0
2020-02-26,845.0,62.0,80389.0,2771.0
2020-02-27,1089.0,38.0,81478.0,2809.0
2020-02-28,1202.0,57.0,82680.0,2866.0
2020-02-29,1816.0,64.0,84496.0,2930.0
2020-03-01,2002.0,55.0,86498.0,2985.0
2020-03-02,1944.0,68.0,88442.0,3053.0
2020-03-03,1788.0,68.0,90230.0,3121.0
2020-03-04,2219.0,87.0,92449.0,3208.0
2020-03-05,2165.0,89.0,94614.0,3297.0
2020-03-06,2491.0,98.0,97105.0,3395.0
2020-03-07,3244.0,102.0,100349.0,3497.0
2020-03-08,6350.0,138.0,106699.0,3635.0
2020-03-09,3272.0,223.0,109971.0,3858.0
2020-03-10,3861.0,173.0,113832.0,4031.0
2020-03-11,3929.0,269.0,117761.0,4300.0
2020-03-12,6004.0,305.0,123765.0,4605.0
2020-03-13,6735.0,319.0,130500.0,4924.0
2020-03-14,7328.0,402.0,137828.0,5326.0
2020-03-15,29308.0,963.0,167136.0,6289.0
2020-03-16,8569.0,564.0,175705.0,6853.0
2020-03-17,10349.0,588.0,186054.0,7441.0
2020-03-18,11530.0,637.0,197584.0,8078.0
2020-03-19,14171.0,792.0,211755.0,8870.0
2020-03-20,17032.0,823.0,228787.0,9693.0
2020-03-21,20487.0,1064.0,249274.0,10757.0
2020-03-22,89130.0,5228.0,338404.0,15985.0
2020-03-23,22444.0,1194.0,360848.0,17179.0
2020-03-24,26536.0,1236.0,387384.0,18415.0
2020-03-25,30003.0,1496.0,417387.0,19911.0
2020-03-26,31274.0,1598.0,448661.0,21509.0
2020-03-27,37991.0,1830.0,486652.0,23339.0
2020-03-28,44649.0,2259.0,531301.0,25598.0
2020-03-29,158473.0,12672.0,689774.0,38270.0
2020-03-30,43204.0,2419.0,732978.0,40689.0
2020-03-31,49018.0,2900.0,781863.0,43589.0
2020-04-01,43898.0,3026.0,825761.0,46615.0
2020-04-02,52032.0,3421.0,877793.0,50036.0
2020-04-03,58901.0,3795.0,936694.0,53831.0
2020-04-04,60785.0,4131.0,997479.0,57962.0
2020-04-05,158397.0,17150.0,1155876.0,75112.0
2020-04-06,59771.0,4400.0,1215647.0,79512.0
2020-04-07,54651.0,4878.0,1270298.0,84390.0
2020-04-08,60368.0,4726.0,1330666.0,89110.0
2020-04-09,63571.0,5292.0,1394237.0,94402.0
2020-04-10,69610.0,5704.0,1463847.0,100106.0
2020-04-11,72686.0,5608.0,1536533.0,105714.0
2020-04-12,143412.0,17071.0,1679945.0,122785.0
2020-04-13,64312.0,5501.0,1744257.0,128286.0
2020-04-14,57658.0,5209.0,1801915.0,133495.0
2020-04-15,57141.0,5377.0,1859027.0,138872.0
2020-04-16,62461.0,5867.0,1921488.0,144739.0
2020-04-17,67012.0,6215.0,1988500.0,150954.0
2020-04-18,73957.0,7316.0,2062457.0,158270.0
2020-04-19,124254.0,14468.0,2186711.0,172738.0
2020-04-20,66360.0,5087.0,2253071.0,177825.0
2020-04-21,64586.0,5180.0,2317657.0,183005.0
2020-04-22,65251.0,5465.0,2382908.0,188470.0
2020-04-23,66868.0,5909.0,2449776.0,194378.0
2020-04-24,72469.0,5584.0,2522245.0,199962.0
2020-04-25,89145.0,5489.0,2611390.0,205451.0
2020-04-26,115307.0,11690.0,2726697.0,217141.0
2020-04-27,76030.0,4954.0,2802727.0,222095.0
2020-04-28,65238.0,4637.0,2867965.0,226729.0
2020-04-29,65101.0,4933.0,2933066.0,231662.0
2020-04-30,70626.0,5456.0,3003692.0,237118.0
2020-05-01,75957.0,5726.0,3079649.0,242844.0
2020-05-02,83731.0,5596.0,3163380.0,248440.0
2020-05-03,108743.0,9830.0,3272123.0,258270.0
2020-05-04,77573.0,4794.0,3349696.0,263063.0
2020-05-05,76371.0,4450.0,3426067.0,267513.0
2020-05-06,72591.0,4424.0,3498658.0,271937.0
2020-05-07,77516.0,6041.0,3573713.0,277978.0
2020-05-08,84826.0,5791.0,3658539.0,283769.0
2020-05-09,88969.0,5552.0,3746028.0,289321.0
2020-05-10,107323.0,7866.0,3853351.0,297187.0
2020-05-11,85706.0,5168.0,3939057.0,302355.0
2020-05-12,70334.0,4191.0,4009341.0,306546.0
2020-05-13,75931.0,4132.0,4085272.0,310678.0
2020-05-14,82894.0,5098.0,4168146.0,315776.0
2020-05-15,83845.0,4925.0,4251991.0,320701.0
2020-05-16,98815.0,5501.0,4350806.0,326202.0
2020-05-17,112741.0,7146.0,4463547.0,333348.0
2020-05-18,93696.0,4688.0,4557243.0,338036.0
2020-05-19,76644.0,3930.0,4633887.0,341966.0
2020-05-20,91701.0,4306.0,4725588.0,346272.0
2020-05-21,100232.0,5094.0,4825820.0,351366.0
2020-05-22,105370.0,5004.0,4931190.0,356370.0
2020-05-23,103881.0,4931.0,5035071.0,361301.0
2020-05-24,124858.0,6790.0,5159929.0,368091.0
2020-05-25,95475.0,4225.0,5255404.0,372316.0
2020-05-26,91086.0,4056.0,5346490.0,376372.0
2020-05-27,87109.0,4146.0,5433599.0,380518.0
2020-05-28,96445.0,4597.0,5530044.0,385115.0
2020-05-29,105497.0,5081.0,5635541.0,390196.0
2020-05-30,117841.0,5293.0,5753382.0,395489.0
2020-05-31,135117.0,5967.0,5888499.0,401456.0
2020-06-01,125084.0,4635.0,6013583.0,406091.0
2020-06-02,107112.0,4152.0,6120695.0,410243.0
2020-06-03,96780.0,4231.0,6217475.0,414474.0
2020-06-04,121579.0,5238.0,6339054.0,419712.0
2020-06-05,124006.0,5435.0,6463060.0,425147.0
2020-06-06,124543.0,5467.0,6587602.0,430614.0
2020-06-07,144801.0,5721.0,6732403.0,436335.0
2020-06-08,123249.0,5001.0,6855652.0,441336.0
2020-06-09,107746.0,4037.0,6963398.0,445373.0
2020-06-10,106507.0,4521.0,7069905.0,449894.0
2020-06-11,128974.0,5322.0,7198879.0,455216.0
2020-06-12,138097.0,5475.0,7336976.0,460691.0
2020-06-13,139072.0,5444.0,7476048.0,466135.0
2020-06-14,157714.0,5467.0,7633762.0,471602.0
2020-06-15,130201.0,4717.0,7763963.0,476319.0
2020-06-16,116521.0,4394.0,7880484.0,480713.0
2020-06-17,120729.0,6017.0,8001213.0,486730.0
2020-06-18,179421.0,5508.0,8180634.0,492238.0
2020-06-19,144450.0,5591.0,8325084.0,497829.0
2020-06-20,140018.0,5517.0,8465102.0,503346.0
2020-06-21,197644.0,5698.0,8662746.0,509044.0
2020-06-22,152308.0,5048.0,8815054.0,514092.0
2020-06-23,128045.0,4078.0,8943099.0,518170.0
2020-06-24,138244.0,4269.0,9081343.0,522439.0
2020-06-25,170081.0,5529.0,9251424.0,527968.0
2020-06-26,176536.0,5331.0,9427960.0,533299.0
2020-06-27,182223.0,7011.0,9610182.0,540310.0
2020-06-28,209013.0,5449.0,9819195.0,545759.0
2020-06-29,175516.0,4970.0,9994711.0,550729.0
2020-06-30,155773.0,4367.0,10150484.0,555096.0
2020-07-01,166706.0,4851.0,10317190.0,559947.0
2020-07-02,181036.0,5262.0,10498226.0,565209.0
2020-07-03,208023.0,5325.0,10706249.0,570534.0
2020-07-04,210685.0,5527.0,10916934.0,576061.0
2020-07-05,229608.0,6060.0,11146542.0,582121.0
2020-07-06,187945.0,5215.0,11334487.0,587336.0
2020-07-07,164242.0,4688.0,11498729.0,592024.0
2020-07-08,172968.0,5033.0,11671697.0,597057.0
2020-07-09,210702.0,5854.0,11882399.0,602911.0
2020-07-10,222028.0,5906.0,12104427.0,608817.0
2020-07-11,218570.0,5952.0,12322997.0,614769.0
2020-07-12,250396.0,6137.0,12573393.0,620906.0
2020-07-13,215359.0,5815.0,12788752.0,626721.0
2020-07-14,190628.0,5145.0,12979380.0,631866.0
2020-07-15,188729.0,5304.0,13168109.0,637170.0
2020-07-16,227124.0,6165.0,13395233.0,643335.0
2020-07-17,239778.0,6491.0,13635011.0,649826.0
2020-07-18,241803.0,7200.0,13876814.0,657026.0
2020-07-19,269265.0,6430.0,14146079.0,663456.0
2020-07-20,226068.0,5981.0,14372147.0,669437.0
2020-07-21,200910.0,5516.0,14573057.0,674953.0
2020-07-22,204804.0,5567.0,14777861.0,680520.0
2020-07-23,243383.0,7584.0,15021244.0,688104.0
2020-07-24,285219.0,6491.0,15306463.0,694595.0
2020-07-25,277084.0,6714.0,15583547.0,701309.0
2020-07-26,303821.0,6928.0,15887368.0,708237.0
2020-07-27,247703.0,6264.0,16135071.0,714501.0
2020-07-28,211206.0,5536.0,16346277.0,720037.0
2020-07-29,223059.0,5973.0,16569336.0,726010.0
2020-07-30,254496.0,6318.0,16823832.0,732328.0
2020-07-31,293862.0,7172.0,17117694.0,739500.0
2020-08-01,283541.0,6601.0,17401235.0,746101.0
2020-08-02,324754.0,6953.0,17725989.0,753054.0
2020-08-03,249017.0,6574.0,17975006.0,759628.0
2020-08-04,218114.0,5767.0,18193120.0,765395.0
2020-08-05,212305.0,5849.0,18405425.0,771244.0
2020-08-06,263309.0,6823.0,18668734.0,778067.0
2020-08-07,281889.0,7075.0,18950623.0,785142.0
2020-08-08,272656.0,6628.0,19223279.0,791770.0
2020-08-09,340747.0,6971.0,19564026.0,798741.0
2020-08-10,253516.0,6464.0,19817542.0,805205.0
2020-08-11,212304.0,5582.0,20029846.0,810787.0
2020-08-12,220898.0,5534.0,20250744.0,816321.0
2020-08-13,280312.0,6765.0,20531056.0,823086.0
2020-08-14,279096.0,6834.0,20810152.0,829920.0
2020-08-15,284273.0,6592.0,21094425.0,836512.0
2020-08-16,354499.0,6913.0,21448924.0,843425.0
2020-08-17,241475.0,5830.0,21690399.0,849255.0
2020-08-18,210777.0,5422.0,21901176.0,854677.0
2020-08-19,220334.0,5587.0,22121510.0,860264.0
2020-08-20,264466.0,6457.0,22385976.0,866721.0
2020-08-21,271798.0,6728.0,22657774.0,873449.0
2020-08-22,262817.0,6134.0,22920591.0,879583.0
2020-08-23,351479.0,6548.0,23272070.0,886131.0
2020-08-24,245238.0,5881.0,23517308.0,892012.0
2020-08-25,210744.0,5176.0,23728052.0,897188.0
2020-08-26,217709.0,5335.0,23945761.0,902519.0
2020-08-27,267255.0,6377.0,24213016.0,908896.0
2020-08-28,271846.0,6323.0,24484862.0,915219.0
2020-08-29,267702.0,5762.0,24752564.0,920981.0
2020-08-30,394215.0,6621.0,25146779.0,927592.0
2020-08-31,256751.0,5732.0,25403530.0,933324.0
2020-09-01,209583.0,4748.0,25613113.0,938072.0
2020-09-02,254567.0,5054.0,25867680.0,943126.0
2020-09-03,266126.0,6150.0,26133806.0,949276.0
2020-09-04,277886.0,6152.0,26411692.0,955428.0
2020-09-05,277270.0,5646.0,26688962.0,961074.0
2020-09-06,442284.0,6514.0,27131246.0,967588.0
2020-09-07,255752.0,9109.0,27378737.0,976697.0
2020-09-08,214376.0,6550.0,27593113.0,983247.0
2020-09-09,221256.0,4611.0,27814369.0,987858.0
2020-09-10,246495.0,4936.0,28060864.0,992794.0
2020-09-11,276331.0,5828.0,28337195.0,998622.0
2020-09-12,282947.0,5628.0,28620142.0,1004250.0
2020-09-13,467097.0,6579.0,29087239.0,1010829.0
2020-09-14,264279.0,5217.0,29351518.0,1016046.0
2020-09-15,228991.0,4963.0,29580509.0,1021009.0
2020-09-16,244954.0,4725.0,29825463.0,1025734.0
2020-09-17,278106.0,5719.0,30103569.0,1031453.0
2020-09-18,291842.0,5944.0,30395411.0,1037397.0
2020-09-19,286413.0,5354.0,30681824.0,1042751.0
2020-09-20,501156.0,7120.0,31182980.0,1049871.0
2020-09-21,264915.0,4994.0,31447895.0,1054865.0
2020-09-22,225803.0,4457.0,31673698.0,1059322.0
2020-09-23,251940.0,4705.0,31925638.0,1064027.0
2020-09-24,291305.0,5344.0,32216943.0,1069371.0
2020-09-25,286577.0,5551.0,32503520.0,1074922.0
2020-09-26,286993.0,5504.0,32790513.0,1080426.0
2020-09-27,496166.0,7163.0,33286679.0,1087589.0
2020-09-28,263426.0,5073.0,33550105.0,1092662.0
2020-09-29,223931.0,4361.0,33774036.0,1097023.0
2020-09-30,253886.0,4603.0,34027922.0,1101626.0
2020-10-01,290593.0,5592.0,34318515.0,1107218.0
2020-10-02,298043.0,5617.0,34616558.0,1112835.0
2020-10-03,294188.0,5035.0,34910746.0,1117870.0
2020-10-04,508808.0,7290.0,35419554.0,1125160.0
2020-10-05,272957.0,4842.0,35692511.0,1130002.0
2020-10-06,229823.0,4510.0,35922334.0,1134512.0
2020-10-07,272196.0,4598.0,36194525.0,1139110.0
2020-10-08,321252.0,5447.0,36515776.0,1144557.0
2020-10-09,314108.0,5820.0,36829884.0,1150377.0
2020-10-10,320238.0,5223.0,37150122.0,1155600.0
2020-10-11,634315.0,7686.0,37784437.0,1163286.0
2020-10-12,284827.0,4630.0,38069264.0,1167916.0
2020-10-13,253371.0,4466.0,38322635.0,1172382.0
2020-10-14,292388.0,4420.0,38615023.0,1176802.0
2020-10-15,314297.0,4737.0,38929320.0,1181539.0
2020-10-16,339222.0,5400.0,39268541.0,1186939.0
2020-10-17,341037.0,5394.0,39609578.0,1192333.0
2020-10-18,772962.0,9039.0,40382540.0,1201372.0
2020-10-19,303580.0,4825.0,40686120.0,1206197.0
2020-10-20,273645.0,4755.0,40959765.0,1210952.0
2020-10-21,342730.0,5056.0,41302495.0,1216008.0
2020-10-22,370939.0,5643.0,41673434.0,1221651.0
2020-10-23,386150.0,6070.0,42059584.0,1227721.0
2020-10-24,391423.0,5655.0,42451007.0,1233376.0
2020-10-25,1022303.0,11011.0,43473310.0,1244387.0
2020-10-26,352021.0,5407.0,43825331.0,1249793.0
2020-10-27,303870.0,4976.0,44129201.0,1254769.0
2020-10-28,385701.0,5494.0,44514902.0,1260263.0
2020-10-29,417499.0,6071.0,44932401.0,1266334.0
2020-10-30,428492.0,6324.0,45360893.0,1272658.0
2020-10-31,437224.0,6280.0,45798117.0,1278938.0
2020-11-01,1201547.0,14942.0,46999664.0,1293880.0
2020-11-02,379752.0,5957.0,47379416.0,1299837.0
2020-11-03,406820.0,5607.0,47786236.0,1305444.0
2020-11-04,413829.0,6186.0,48200065.0,1311630.0
2020-11-05,447972.0,7059.0,48648037.0,1318689.0
2020-11-06,482035.0,7560.0,49130072.0,1326249.0
2020-11-07,490015.0,7727.0,49620087.0,1333976.0
2020-11-08,1237024.0,18955.0,50857111.0,1352931.0
2020-11-09,441125.0,6414.0,51298236.0,1359345.0
2020-11-10,396106.0,6410.0,51694342.0,1365755.0
2020-11-11,465225.0,7146.0,52159567.0,1372901.0
2020-11-12,512680.0,8029.0,52672247.0,1380930.0
2020-11-13,544349.0,7912.0,53216596.0,1388842.0
2020-11-14,537604.0,8189.0,53754200.0,1397031.0
2020-11-15,1152026.0,21320.0,54906226.0,1418351.0
2020-11-16,478280.0,8040.0,55384506.0,1426391.0
2020-11-17,420211.0,6774.0,55804717.0,1433165.0
2020-11-18,473072.0,7293.0,56277789.0,1440458.0
2020-11-19,537894.0,8929.0,56815683.0,1449387.0
2020-11-20,544408.0,9144.0,57360091.0,1458531.0
2020-11-21,552670.0,9354.0,57912761.0,1467885.0
2020-11-22,1104097.0,24000.0,59016858.0,1491825.0
2020-11-23,483692.0,8135.0,59500550.0,1499960.0
2020-11-24,427111.0,8108.0,59927661.0,1508068.0
2020-11-25,482379.0,8679.0,60410040.0,1516747.0
2020-11-26,527370.0,9242.0,60937410.0,1525989.0
2020-11-27,584198.0,9890.0,61521608.0,1535879.0
2020-11-28,517623.0,9051.0,62039231.0,1544930.0
2020-11-29,999639.0,23070.0,63038870.0,1568000.0
2020-11-30,473479.0,7932.0,63512349.0,1575932.0
2020-12-01,433213.0,8004.0,63945562.0,1583936.0
2020-12-02,482751.0,8728.0,64428313.0,1592664.0
2020-12-03,570463.0,9883.0,64998776.0,1602547.0
2020-12-04,594921.0,10508.0,65593697.0,1613055.0
2020-12-05,597492.0,10362.0,66191189.0,1623417.0
2020-12-06,1048340.0,24027.0,67239529.0,1647444.0
2020-12-07,517256.0,8689.0,67756785.0,1656133.0
2020-12-08,464342.0,7776.0,68221127.0,1663909.0
2020-12-09,514331.0,9206.0,68735458.0,1673115.0
2020-12-10,602013.0,9749.0,69337471.0,1682864.0
2020-12-11,599907.0,11166.0,69937378.0,1694030.0
2020-12-12,585118.0,10090.0,70522496.0,1704120.0
2020-12-13,1111357.0,25785.0,71633853.0,1729905.0
2020-12-14,525364.0,9005.0,72159217.0,1738910.0
2020-12-15,465681.0,8503.0,72624898.0,1747413.0
2020-12-16,544973.0,9461.0,73169871.0,1756874.0
2020-12-17,574310.0,10435.0,73744181.0,1767309.0
2020-12-18,641986.0,11013.0,74386167.0,1778322.0
2020-12-19,643255.0,11384.0,75029422.0,1789706.0
2020-12-20,1146730.0,25889.0,76176152.0,1815595.0
2020-12-21,519457.0,9556.0,76695609.0,1825151.0
2020-12-22,477276.0,8667.0,77172885.0,1833818.0
2020-12-23,526362.0,9633.0,77699247.0,1843451.0
2020-12-24,592422.0,10865.0,78291669.0,1854316.0
2020-12-25,586634.0,10821.0,78878303.0,1865137.0
2020-12-26,544266.0,10055.0,79422569.0,1875192.0
2020-12-27,871395.0,22194.0,80293964.0,1897386.0
2020-12-28,406866.0,8178.0,80700830.0,1905564.0
2020-12-29,445595.0,8944.0,81146425.0,1914508.0
2020-12-30,513461.0,10137.0,81659886.0,1924645.0
2020-12-31,652693.0,11956.0,82312579.0,1936601.0
2021-01-01,660926.0,12356.0,82973505.0,1948957.0
2021-01-02,590642.0,11269.0,83564147.0,1960226.0
2021-01-03,976289.0,23455.0,84540436.0,1983681.0
2021-01-04,517437.0,9153.0,85057873.0,1992834.0
2021-01-05,522302.0,8868.0,85580175.0,2001702.0
2021-01-06,570358.0,10328.0,86150533.0,2012030.0
2021-01-07,685002.0,12299.0,86835535.0,2024329.0
2021-01-08,694412.0,12470.0,87529947.0,2036799.0
2021-01-09,718622.0,13281.0,88248569.0,2050080.0
2021-01-10,1298253.0,25950.0,89546822.0,2076030.0
2021-01-11,608938.0,11404.0,90155760.0,2087434.0
2021-01-12,541013.0,10675.0,90696773.0,2098107.0
2021-01-13,564455.0,11818.0,91261228.0,2109925.0
2021-01-14,628047.0,13339.0,91889275.0,2123264.0
2021-01-15,622730.0,13739.0,92512005.0,2137003.0
2021-01-16,616200.0,13263.0,93128205.0,2150266.0
2021-01-17,1270390.0,26732.0,94398595.0,2176998.0
2021-01-18,531390.0,12058.0,94929985.0,2189056.0
2021-01-19,469186.0,11225.0,95399171.0,2200281.0
2021-01-20,472398.0,11744.0,95871569.0,2212025.0
2021-01-21,516608.0,12966.0,96388177.0,2224991.0
